scenario,ewoc,burn_in,simulation,true_mtd,closest_target_dose,selected_mtd,selected_without_final_ewoc,ewoc_final_downshift,additional_duration_weeks,total_duration_weeks,stopped_early,n_total,n_new,n_acute_tox,n_subacute_tox,any_acute_tox,any_subacute_tox,n_above_true_mtd,pct_above_true_mtd,n_L0,n_L1,n_L2,n_L3,n_L4,n_new_L0,n_new_L1,n_new_L2,n_new_L3,n_new_L4
Subacute reference,EWOC during + final,True,178,3,3,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,True,179,3,3,3,4,1,96.0,120.0,False,30,24,4,2,True,True,15,50.0,0,6,5,4,15,0,0,5,4,15
Subacute reference,EWOC during + final,True,180,3,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,4,13.333333333333334,0,6,13,7,4,0,0,13,7,4
Subacute reference,EWOC during + final,True,181,3,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,0,0.0,0,6,17,7,0,0,0,17,7,0
Subacute reference,EWOC during + final,True,182,3,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Subacute reference,EWOC during + final,True,183,3,3,3,3,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,7,17,0,0,0,7,17,0
Subacute reference,EWOC during + final,True,184,3,3,2,2,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Subacute reference,EWOC during + final,True,185,3,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,True,186,3,3,2,2,0,96.0,120.0,False,30,24,4,5,True,True,0,0.0,0,6,20,4,0,0,0,20,4,0
Subacute reference,EWOC during + final,True,187,3,3,3,4,1,96.0,120.0,False,30,24,3,3,True,True,5,16.666666666666668,0,6,4,15,5,0,0,4,15,5
Subacute reference,EWOC during + final,True,188,3,3,3,3,0,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,8,16,0,0,0,8,16,0
Subacute reference,EWOC during + final,True,189,3,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Subacute reference,EWOC during + final,True,190,3,3,2,2,0,96.0,120.0,False,30,24,3,0,True,False,0,0.0,0,9,21,0,0,0,3,21,0,0
Subacute reference,EWOC during + final,True,191,3,3,3,4,1,96.0,120.0,False,30,24,3,4,True,True,6,20.0,0,6,4,14,6,0,0,4,14,6
Subacute reference,EWOC during + final,True,192,3,3,3,3,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,True,193,3,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,17,7,0,0,0,17,7,0
Subacute reference,EWOC during + final,True,194,3,3,1,2,1,96.0,120.0,False,30,24,5,0,True,False,0,0.0,0,15,15,0,0,0,9,15,0,0
Subacute reference,EWOC during + final,True,195,3,3,3,4,1,96.0,120.0,False,30,24,3,1,True,True,5,16.666666666666668,0,6,5,14,5,0,0,5,14,5
Subacute reference,EWOC during + final,True,196,3,3,3,3,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,True,197,3,3,3,3,0,96.0,120.0,False,30,24,4,4,True,True,7,23.333333333333332,0,6,4,13,7,0,0,4,13,7
Subacute reference,EWOC during + final,True,198,3,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,0,0.0,0,6,19,5,0,0,0,19,5,0
Subacute reference,EWOC during + final,True,199,3,3,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,True,200,3,3,3,4,1,96.0,120.0,False,30,24,3,3,True,True,9,30.0,0,6,4,11,9,0,0,4,11,9
Subacute reference,EWOC during + final,False,1,3,3,3,3,0,96.0,120.0,False,30,24,4,3,True,True,9,30.0,0,6,3,12,9,0,0,3,12,9
Subacute reference,EWOC during + final,False,2,3,3,2,3,1,96.0,120.0,False,30,24,4,5,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Subacute reference,EWOC during + final,False,3,3,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Subacute reference,EWOC during + final,False,4,3,3,2,2,0,96.0,120.0,False,30,24,7,2,True,True,3,10.0,0,6,9,12,3,0,0,9,12,3
Subacute reference,EWOC during + final,False,5,3,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,6,3,3,2,3,1,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,7,3,3,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,8,3,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,9,3,3,2,2,0,96.0,120.0,False,30,24,5,0,True,False,0,0.0,0,6,24,0,0,0,0,24,0,0
Subacute reference,EWOC during + final,False,10,3,3,2,2,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Subacute reference,EWOC during + final,False,11,3,3,2,2,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,9,18,3,0,0,3,18,3,0
Subacute reference,EWOC during + final,False,12,3,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,13,3,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,14,3,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,3,10.0,0,6,9,12,3,0,0,9,12,3
Subacute reference,EWOC during + final,False,15,3,3,2,2,0,96.0,120.0,False,30,24,6,4,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,False,16,3,3,3,3,0,96.0,120.0,False,30,24,1,4,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,17,3,3,3,3,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,18,3,3,3,3,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Subacute reference,EWOC during + final,False,19,3,3,3,3,0,96.0,120.0,False,30,24,3,0,True,False,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,20,3,3,2,2,0,96.0,120.0,False,30,24,5,0,True,False,0,0.0,0,18,6,6,0,0,12,6,6,0
Subacute reference,EWOC during + final,False,21,3,3,4,4,0,96.0,120.0,False,30,24,0,2,False,True,12,40.0,0,6,3,9,12,0,0,3,9,12
Subacute reference,EWOC during + final,False,22,3,3,2,2,0,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,12,15,3,0,0,6,15,3,0
Subacute reference,EWOC during + final,False,23,3,3,2,3,1,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,24,3,3,2,2,0,96.0,120.0,False,30,24,5,5,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,25,3,3,3,3,0,96.0,120.0,False,30,24,3,4,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,26,3,3,4,4,0,96.0,120.0,False,30,24,0,3,False,True,15,50.0,0,6,3,6,15,0,0,3,6,15
Subacute reference,EWOC during + final,False,27,3,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Subacute reference,EWOC during + final,False,28,3,3,3,3,0,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Subacute reference,EWOC during + final,False,29,3,3,3,3,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,30,3,3,1,2,1,96.0,120.0,False,30,24,7,1,True,True,0,0.0,0,9,18,3,0,0,3,18,3,0
Subacute reference,EWOC during + final,False,31,3,3,1,2,1,96.0,120.0,False,30,24,6,3,True,True,0,0.0,0,9,18,3,0,0,3,18,3,0
Subacute reference,EWOC during + final,False,32,3,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Subacute reference,EWOC during + final,False,33,3,3,2,3,1,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Subacute reference,EWOC during + final,False,34,3,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,35,3,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,36,3,3,3,3,0,96.0,120.0,False,30,24,0,4,False,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,37,3,3,2,2,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,15,15,0,0,0,9,15,0,0
Subacute reference,EWOC during + final,False,38,3,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,False,39,3,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,40,3,3,2,2,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Subacute reference,EWOC during + final,False,41,3,3,2,2,0,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Subacute reference,EWOC during + final,False,42,3,3,2,3,1,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,False,43,3,3,2,2,0,96.0,120.0,False,30,24,6,0,True,False,0,0.0,0,12,12,6,0,0,6,12,6,0
Subacute reference,EWOC during + final,False,44,3,3,2,3,1,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,45,3,3,2,3,1,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,46,3,3,2,2,0,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,47,3,3,2,3,1,96.0,120.0,False,30,24,5,1,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,48,3,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,49,3,3,2,2,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,18,12,0,0,0,12,12,0,0
Subacute reference,EWOC during + final,False,50,3,3,3,3,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,51,3,3,2,2,0,96.0,120.0,False,30,24,5,0,True,False,0,0.0,0,12,12,6,0,0,6,12,6,0
Subacute reference,EWOC during + final,False,52,3,3,2,3,1,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,53,3,3,2,2,0,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,54,3,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Subacute reference,EWOC during + final,False,55,3,3,2,2,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Subacute reference,EWOC during + final,False,56,3,3,2,3,1,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Subacute reference,EWOC during + final,False,57,3,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Subacute reference,EWOC during + final,False,58,3,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,0,0.0,0,18,9,3,0,0,12,9,3,0
Subacute reference,EWOC during + final,False,59,3,3,4,4,0,96.0,120.0,False,30,24,2,2,True,True,15,50.0,0,6,3,6,15,0,0,3,6,15
Subacute reference,EWOC during + final,False,60,3,3,2,2,0,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Subacute reference,EWOC during + final,False,61,3,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,62,3,3,1,1,0,96.0,120.0,False,30,24,6,1,True,True,0,0.0,0,21,6,3,0,0,15,6,3,0
Subacute reference,EWOC during + final,False,63,3,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Subacute reference,EWOC during + final,False,64,3,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,65,3,3,4,4,0,96.0,120.0,False,30,24,1,2,True,True,12,40.0,0,6,3,9,12,0,0,3,9,12
Subacute reference,EWOC during + final,False,66,3,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Subacute reference,EWOC during + final,False,67,3,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,3,10.0,0,6,3,18,3,0,0,3,18,3
Subacute reference,EWOC during + final,False,68,3,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,69,3,3,2,2,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,70,3,3,3,3,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,71,3,3,2,3,1,96.0,120.0,False,30,24,4,6,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Subacute reference,EWOC during + final,False,72,3,3,2,2,0,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,73,3,3,3,3,0,96.0,120.0,False,30,24,2,0,True,False,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,74,3,3,3,4,1,96.0,120.0,False,30,24,1,4,True,True,3,10.0,0,6,3,18,3,0,0,3,18,3
Subacute reference,EWOC during + final,False,75,3,3,2,2,0,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Subacute reference,EWOC during + final,False,76,3,3,2,2,0,96.0,120.0,False,30,24,3,4,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Subacute reference,EWOC during + final,False,77,3,3,2,3,1,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,78,3,3,2,3,1,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,79,3,3,2,2,0,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,80,3,3,2,2,0,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,6,24,0,0,0,0,24,0,0
Subacute reference,EWOC during + final,False,81,3,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,82,3,3,3,3,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,83,3,3,2,3,1,96.0,120.0,False,30,24,3,0,True,False,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,False,84,3,3,2,3,1,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,85,3,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,86,3,3,3,3,0,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,87,3,3,3,4,1,96.0,120.0,False,30,24,3,3,True,True,6,20.0,0,6,9,9,6,0,0,9,9,6
Subacute reference,EWOC during + final,False,88,3,3,3,4,1,96.0,120.0,False,30,24,3,1,True,True,6,20.0,0,6,3,15,6,0,0,3,15,6
Subacute reference,EWOC during + final,False,89,3,3,3,3,0,96.0,120.0,False,30,24,2,5,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,90,3,3,3,3,0,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,91,3,3,2,3,1,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Subacute reference,EWOC during + final,False,92,3,3,3,3,0,96.0,120.0,False,30,24,4,0,True,False,3,10.0,0,6,9,12,3,0,0,9,12,3
Subacute reference,EWOC during + final,False,93,3,3,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,94,3,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,95,3,3,3,4,1,96.0,120.0,False,30,24,4,4,True,True,9,30.0,0,6,3,12,9,0,0,3,12,9
Subacute reference,EWOC during + final,False,96,3,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,False,97,3,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,98,3,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,False,99,3,3,2,3,1,96.0,120.0,False,30,24,4,5,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Subacute reference,EWOC during + final,False,100,3,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,0,0.0,0,9,18,3,0,0,3,18,3,0
Subacute reference,EWOC during + final,False,101,3,3,3,3,0,96.0,120.0,False,30,24,0,3,False,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,102,3,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,103,3,3,3,3,0,96.0,120.0,False,30,24,2,0,True,False,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,104,3,3,2,2,0,96.0,120.0,False,30,24,8,4,True,True,3,10.0,0,6,9,12,3,0,0,9,12,3
Subacute reference,EWOC during + final,False,105,3,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,106,3,3,3,3,0,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,107,3,3,3,4,1,96.0,120.0,False,30,24,3,0,True,False,6,20.0,0,6,3,15,6,0,0,3,15,6
Subacute reference,EWOC during + final,False,108,3,3,3,4,1,96.0,120.0,False,30,24,2,1,True,True,3,10.0,0,6,3,18,3,0,0,3,18,3
Subacute reference,EWOC during + final,False,109,3,3,3,4,1,96.0,120.0,False,30,24,2,3,True,True,6,20.0,0,6,3,15,6,0,0,3,15,6
Subacute reference,EWOC during + final,False,110,3,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,6,20.0,0,6,3,15,6,0,0,3,15,6
Subacute reference,EWOC during + final,False,111,3,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,112,3,3,3,4,1,96.0,120.0,False,30,24,2,2,True,True,9,30.0,0,6,3,12,9,0,0,3,12,9
Subacute reference,EWOC during + final,False,113,3,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,9,15,6,0,0,3,15,6,0
Subacute reference,EWOC during + final,False,114,3,3,2,2,0,96.0,120.0,False,30,24,4,4,True,True,0,0.0,0,9,18,3,0,0,3,18,3,0
Subacute reference,EWOC during + final,False,115,3,3,2,3,1,96.0,120.0,False,30,24,4,0,True,False,0,0.0,0,9,15,6,0,0,3,15,6,0
Subacute reference,EWOC during + final,False,116,3,3,3,3,0,96.0,120.0,False,30,24,2,2,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Subacute reference,EWOC during + final,False,117,3,3,3,3,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,118,3,3,3,3,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,119,3,3,3,3,0,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,120,3,3,3,3,0,96.0,120.0,False,30,24,2,4,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,False,121,3,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,122,3,3,3,3,0,96.0,120.0,False,30,24,3,4,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Subacute reference,EWOC during + final,False,123,3,3,3,3,0,96.0,120.0,False,30,24,1,4,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,124,3,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,False,125,3,3,2,2,0,96.0,120.0,False,30,24,2,5,True,True,0,0.0,0,15,15,0,0,0,9,15,0,0
Subacute reference,EWOC during + final,False,126,3,3,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,127,3,3,2,2,0,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,12,15,3,0,0,6,15,3,0
Subacute reference,EWOC during + final,False,128,3,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,129,3,3,3,3,0,96.0,120.0,False,30,24,1,3,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,130,3,3,2,3,1,96.0,120.0,False,30,24,4,5,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,131,3,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,9,15,0,0,0,9,15,0
Subacute reference,EWOC during + final,False,132,3,3,2,3,1,96.0,120.0,False,30,24,3,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,133,3,3,3,3,0,96.0,120.0,False,30,24,1,5,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,134,3,3,2,3,1,96.0,120.0,False,30,24,1,5,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,135,3,3,2,2,0,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Subacute reference,EWOC during + final,False,136,3,3,2,2,0,96.0,120.0,False,30,24,3,0,True,False,0,0.0,0,18,12,0,0,0,12,12,0,0
Subacute reference,EWOC during + final,False,137,3,3,3,3,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,12,12,6,0,0,6,12,6,0
Subacute reference,EWOC during + final,False,138,3,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,0,0.0,0,9,18,3,0,0,3,18,3,0
Subacute reference,EWOC during + final,False,139,3,3,3,3,0,96.0,120.0,False,30,24,2,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,140,3,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,0,0.0,0,12,18,0,0,0,6,18,0,0
Subacute reference,EWOC during + final,False,141,3,3,3,3,0,96.0,120.0,False,30,24,3,4,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,142,3,3,2,3,1,96.0,120.0,False,30,24,5,5,True,True,3,10.0,0,6,12,9,3,0,0,12,9,3
Subacute reference,EWOC during + final,False,143,3,3,2,3,1,96.0,120.0,False,30,24,5,1,True,True,3,10.0,0,6,3,18,3,0,0,3,18,3
Subacute reference,EWOC during + final,False,144,3,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,0,0.0,0,9,15,6,0,0,3,15,6,0
Subacute reference,EWOC during + final,False,145,3,3,3,3,0,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,6,18,0,0,0,6,18,0
Subacute reference,EWOC during + final,False,146,3,3,3,3,0,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,3,21,0,0,0,3,21,0
Subacute reference,EWOC during + final,False,147,3,3,3,4,1,96.0,120.0,False,30,24,2,1,True,True,3,10.0,0,6,3,18,3,0,0,3,18,3
Subacute reference,EWOC during + final,False,148,3,3,2,3,1,96.0,120.0,False,30,24,3,1,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
Subacute reference,EWOC during + final,False,149,3,3,3,4,1,96.0,120.0,False,30,24,3,1,True,True,6,20.0,0,6,3,15,6,0,0,3,15,6
Subacute reference,EWOC during + final,False,150,3,3,3,3,0,96.0,120.0,False,30,24,2,1,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Subacute reference,EWOC during + final,False,151,3,3,3,3,0,96.0,120.0,False,30,24,1,2,True,True,0,0.0,0,6,18,6,0,0,0,18,6,0
Subacute reference,EWOC during + final,False,152,3,3,2,2,0,96.0,120.0,False,30,24,5,5,True,True,0,0.0,0,6,15,9,0,0,0,15,9,0
Subacute reference,EWOC during + final,False,153,3,3,3,3,0,96.0,120.0,False,30,24,2,5,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Subacute reference,EWOC during + final,False,154,3,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,12,12,0,0,0,12,12,0
Subacute reference,EWOC during + final,False,155,3,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,0,0.0,0,6,21,3,0,0,0,21,3,0
